titles,authors,urls
Evaluation of New Approaches to Depression Treatment Using an Animal Model of Pharmacoresistant,"Zvozilova, Alexandra; Bukatova, Stanislava; Koprdova, Romana; Mach, Mojmir.",https://www.proquest.com/docview/3059434786/abstract/56E60BCBF3374462PQ/15?accountid=14553
Optimizing multi-domain hematologic biomarkers and clinical features for the differential diagnosis of unipolar,"Zeng, Jinkun; Zhang, Yaoyun; Xiang, Yutao; Liang, Sugai; Xue, Chuang; et al.",https://www.proquest.com/docview/2798873274/abstract/56E60BCBF3374462PQ/16?accountid=14553
"Effects of Tropical Cyclones and Other Severe Weather Events on Reddish Egret ( Egretta rufescens ) Populations in Louisiana, U.S.A.","Vasseur, Phillip L; Collins, Samantha A; Selman, Will.",https://www.proquest.com/docview/2838535653/abstract/56E60BCBF3374462PQ/17?accountid=14553
Crime Risk and Depression Differentially Relate to Aspects of Sleep in Patients with Major Depression or Social Anxiety,"Klumpp, Heide; Cope Feurer; Chang, Fini; Kapella, Mary C.",https://www.proquest.com/docview/2918557212/abstract/56E60BCBF3374462PQ/18?accountid=14553
Brain morphometric features predict depression symptom phenotypes in late-life depression using a deep learning model,"Cao, Bing; Yang, Erkun; Wang, Lihong; Mo, Zhanhao; Steffens, David C; et al.",https://www.proquest.com/docview/2838885049/abstract/56E60BCBF3374462PQ/19?accountid=14553
Machine learning algorithm-based estimation model for the severity of depression assessed using Montgomery-Asberg,"Shimamoto, Masanori; Ishizuka, Kanako; Ohtani, Kento; Inada, Toshiya; Yamamoto, Maeri; et al.",https://www.proquest.com/docview/2955914548/abstract/56E60BCBF3374462PQ/20?accountid=14553
Rasch analysis of the Hospital Anxiety and Depression Scale (HADS) in patients with major depression,"Xiao-Jie, Huang; Hai-Yan, Ma; Wang, Xue-Mei; Zhong, Jing; Yu-Qi, Chen; et al.",https://www.proquest.com/docview/2868236312/abstract/56E60BCBF3374462PQ/1?accountid=14553
"Diagnostic Value in Screening Severe Depression of the Hamilton Depression Rating Scale, Hamilton Anxiety Rating Scale,","Tung, Vu Son; Thong, Nguyen-Van; Mai, Nguyen-Thi Phuong; Linh, Le-Thi Thao; Son, Dang Cong; et al.",https://www.proquest.com/docview/2907509961/abstract/56E60BCBF3374462PQ/2?accountid=14553
Effects of kangaroo mother care on maternal and paternal health: systematic review and meta-analysis,"Pathak, Barsha Gadapani; Sinha, Bireshwar; Sharma, Neeraj; Mazumder, Sarmila; Bhandari, Nita.",https://www.proquest.com/docview/2821970266/abstract/56E60BCBF3374462PQ/3?accountid=14553
Ketamine and Treatment Resistant Depression : Researching Psychologists’ Perceptions Regarding the Use of Ketamine,"Pittera, Bianca.",https://www.proquest.com/docview/3046408077/abstract/56E60BCBF3374462PQ/4?accountid=14553
Exploration of Associations Between Asthma and Depression in Older American Adults: A Pooled Cross-sectional Analysis of Medicare,"Ring, Brian.",https://www.proquest.com/docview/3066257658/abstract/56E60BCBF3374462PQ/5?accountid=14553
Implementation of a Postpartum Depression Screening and Mental Health Resource Guideline in the Neonatal Intensive Care Unit,"Martineau, Caroline Hayes.",https://www.proquest.com/docview/3056942154/abstract/56E60BCBF3374462PQ/6?accountid=14553
Familism as a Moderating Variable in the Relationship Between Exposure to Potentially Traumatic Events and Symptoms,"Favila-De La Trinidad, Iliana.",https://www.proquest.com/docview/3064951289/abstract/56E60BCBF3374462PQ/7?accountid=14553
The Effects of Cognitive Behavioral Therapy on Depression in People With Parkinson’s Disease,"Settu, Karpagam.",https://www.proquest.com/docview/3065231079/abstract/56E60BCBF3374462PQ/8?accountid=14553
Do Empathy and Rumination Mediate Impacts of Depression on Relationship Satisfaction?,"Wray, Kaitlin.",https://www.proquest.com/docview/2932587503/abstract/56E60BCBF3374462PQ/9?accountid=14553
Improving Adolescent Depression Screening and Documentation Compliance at a Pediatric Primary Care Clinic,"Clifton, Kellie.",https://www.proquest.com/docview/3056838089/abstract/56E60BCBF3374462PQ/10?accountid=14553
Coping with depression: a narrative study of an online depression community in China,"Li, Xin; Xu, Kaibin.",https://www.proquest.com/docview/2894621657/abstract/56E60BCBF3374462PQ/11?accountid=14553
Development and Evaluation of a Nurse Practitioner-Directed Depression Screening Protocol for Adults in an Outpatient,"Isoh-Adesanya, Margaret.",https://www.proquest.com/docview/3060123697/abstract/56E60BCBF3374462PQ/12?accountid=14553
Fear of depression recurrence among individuals with remitted depression : a qualitative interview study,"Gumuchian, Stephanie T; Boyle, Ariel; Hazel, Lori H; Ellenbogen, Mark A.",https://www.proquest.com/docview/2956859350/abstract/56E60BCBF3374462PQ/13?accountid=14553
"Prevalence and determinants of anxiety, depression and comorbid anxiety– depression symptoms among adolescents in","Jude Mary Cénat; Dromer, Elisabeth; Mistry, Shruti; Daniela Gonzalez Villarreal; Seyed Mohammad Mahdi Moshirian Farahi; et al.",https://www.proquest.com/docview/2878248647/abstract/56E60BCBF3374462PQ/14?accountid=14553
Evaluation of New Approaches to Depression Treatment Using an Animal Model of Pharmacoresistant,"Zvozilova, Alexandra; Bukatova, Stanislava; Koprdova, Romana; Mach, Mojmir.",https://www.proquest.com/docview/3059434786/abstract/56E60BCBF3374462PQ/15?accountid=14553
Optimizing multi-domain hematologic biomarkers and clinical features for the differential diagnosis of unipolar,"Zeng, Jinkun; Zhang, Yaoyun; Xiang, Yutao; Liang, Sugai; Xue, Chuang; et al.",https://www.proquest.com/docview/2798873274/abstract/56E60BCBF3374462PQ/16?accountid=14553
"Effects of Tropical Cyclones and Other Severe Weather Events on Reddish Egret ( Egretta rufescens ) Populations in Louisiana, U.S.A.","Vasseur, Phillip L; Collins, Samantha A; Selman, Will.",https://www.proquest.com/docview/2838535653/abstract/56E60BCBF3374462PQ/17?accountid=14553
Crime Risk and Depression Differentially Relate to Aspects of Sleep in Patients with Major Depression or Social Anxiety,"Klumpp, Heide; Cope Feurer; Chang, Fini; Kapella, Mary C.",https://www.proquest.com/docview/2918557212/abstract/56E60BCBF3374462PQ/18?accountid=14553
Brain morphometric features predict depression symptom phenotypes in late-life depression using a deep learning model,"Cao, Bing; Yang, Erkun; Wang, Lihong; Mo, Zhanhao; Steffens, David C; et al.",https://www.proquest.com/docview/2838885049/abstract/56E60BCBF3374462PQ/19?accountid=14553
Machine learning algorithm-based estimation model for the severity of depression assessed using Montgomery-Asberg,"Shimamoto, Masanori; Ishizuka, Kanako; Ohtani, Kento; Inada, Toshiya; Yamamoto, Maeri; et al.",https://www.proquest.com/docview/2955914548/abstract/56E60BCBF3374462PQ/20?accountid=14553
Use of the 21-item Depression Anxiety Stress Scale to assess depression in adolescents,"Tekkalaki, Bheemsain; Andrade, Chittaranjan.",https://www.proquest.com/docview/3039034410/citation/56E60BCBF3374462PQ/21?accountid=14553
Rasch analysis of the Hospital Anxiety and Depression Scale (HADS) in patients with major depression,"Xiao-Jie, Huang; Hai-Yan, Ma; Wang, Xue-Mei; Zhong, Jing; Yu-Qi, Chen; et al.",https://www.proquest.com/docview/2868236312/abstract/56E60BCBF3374462PQ/1?accountid=14553
"Diagnostic Value in Screening Severe Depression of the Hamilton Depression Rating Scale, Hamilton Anxiety Rating Scale,","Tung, Vu Son; Thong, Nguyen-Van; Mai, Nguyen-Thi Phuong; Linh, Le-Thi Thao; Son, Dang Cong; et al.",https://www.proquest.com/docview/2907509961/abstract/56E60BCBF3374462PQ/2?accountid=14553
Effects of kangaroo mother care on maternal and paternal health: systematic review and meta-analysis,"Pathak, Barsha Gadapani; Sinha, Bireshwar; Sharma, Neeraj; Mazumder, Sarmila; Bhandari, Nita.",https://www.proquest.com/docview/2821970266/abstract/56E60BCBF3374462PQ/3?accountid=14553
Ketamine and Treatment Resistant Depression : Researching Psychologists’ Perceptions Regarding the Use of Ketamine,"Pittera, Bianca.",https://www.proquest.com/docview/3046408077/abstract/56E60BCBF3374462PQ/4?accountid=14553
Exploration of Associations Between Asthma and Depression in Older American Adults: A Pooled Cross-sectional Analysis of Medicare,"Ring, Brian.",https://www.proquest.com/docview/3066257658/abstract/56E60BCBF3374462PQ/5?accountid=14553
Implementation of a Postpartum Depression Screening and Mental Health Resource Guideline in the Neonatal Intensive Care Unit,"Martineau, Caroline Hayes.",https://www.proquest.com/docview/3056942154/abstract/56E60BCBF3374462PQ/6?accountid=14553
Familism as a Moderating Variable in the Relationship Between Exposure to Potentially Traumatic Events and Symptoms,"Favila-De La Trinidad, Iliana.",https://www.proquest.com/docview/3064951289/abstract/56E60BCBF3374462PQ/7?accountid=14553
The Effects of Cognitive Behavioral Therapy on Depression in People With Parkinson’s Disease,"Settu, Karpagam.",https://www.proquest.com/docview/3065231079/abstract/56E60BCBF3374462PQ/8?accountid=14553
Do Empathy and Rumination Mediate Impacts of Depression on Relationship Satisfaction?,"Wray, Kaitlin.",https://www.proquest.com/docview/2932587503/abstract/56E60BCBF3374462PQ/9?accountid=14553
Improving Adolescent Depression Screening and Documentation Compliance at a Pediatric Primary Care Clinic,"Clifton, Kellie.",https://www.proquest.com/docview/3056838089/abstract/56E60BCBF3374462PQ/10?accountid=14553
Coping with depression: a narrative study of an online depression community in China,"Li, Xin; Xu, Kaibin.",https://www.proquest.com/docview/2894621657/abstract/56E60BCBF3374462PQ/11?accountid=14553
Development and Evaluation of a Nurse Practitioner-Directed Depression Screening Protocol for Adults in an Outpatient,"Isoh-Adesanya, Margaret.",https://www.proquest.com/docview/3060123697/abstract/56E60BCBF3374462PQ/12?accountid=14553
Fear of depression recurrence among individuals with remitted depression : a qualitative interview study,"Gumuchian, Stephanie T; Boyle, Ariel; Hazel, Lori H; Ellenbogen, Mark A.",https://www.proquest.com/docview/2956859350/abstract/56E60BCBF3374462PQ/13?accountid=14553
"Prevalence and determinants of anxiety, depression and comorbid anxiety– depression symptoms among adolescents in","Jude Mary Cénat; Dromer, Elisabeth; Mistry, Shruti; Daniela Gonzalez Villarreal; Seyed Mohammad Mahdi Moshirian Farahi; et al.",https://www.proquest.com/docview/2878248647/abstract/56E60BCBF3374462PQ/14?accountid=14553
Evaluation of New Approaches to Depression Treatment Using an Animal Model of Pharmacoresistant,"Zvozilova, Alexandra; Bukatova, Stanislava; Koprdova, Romana; Mach, Mojmir.",https://www.proquest.com/docview/3059434786/abstract/56E60BCBF3374462PQ/15?accountid=14553
Optimizing multi-domain hematologic biomarkers and clinical features for the differential diagnosis of unipolar,"Zeng, Jinkun; Zhang, Yaoyun; Xiang, Yutao; Liang, Sugai; Xue, Chuang; et al.",https://www.proquest.com/docview/2798873274/abstract/56E60BCBF3374462PQ/16?accountid=14553
"Effects of Tropical Cyclones and Other Severe Weather Events on Reddish Egret ( Egretta rufescens ) Populations in Louisiana, U.S.A.","Vasseur, Phillip L; Collins, Samantha A; Selman, Will.",https://www.proquest.com/docview/2838535653/abstract/56E60BCBF3374462PQ/17?accountid=14553
Crime Risk and Depression Differentially Relate to Aspects of Sleep in Patients with Major Depression or Social Anxiety,"Klumpp, Heide; Cope Feurer; Chang, Fini; Kapella, Mary C.",https://www.proquest.com/docview/2918557212/abstract/56E60BCBF3374462PQ/18?accountid=14553
Brain morphometric features predict depression symptom phenotypes in late-life depression using a deep learning model,"Cao, Bing; Yang, Erkun; Wang, Lihong; Mo, Zhanhao; Steffens, David C; et al.",https://www.proquest.com/docview/2838885049/abstract/56E60BCBF3374462PQ/19?accountid=14553
Machine learning algorithm-based estimation model for the severity of depression assessed using Montgomery-Asberg,"Shimamoto, Masanori; Ishizuka, Kanako; Ohtani, Kento; Inada, Toshiya; Yamamoto, Maeri; et al.",https://www.proquest.com/docview/2955914548/abstract/56E60BCBF3374462PQ/20?accountid=14553
Use of the 21-item Depression Anxiety Stress Scale to assess depression in adolescents,"Tekkalaki, Bheemsain; Andrade, Chittaranjan.",https://www.proquest.com/docview/3039034410/citation/56E60BCBF3374462PQ/21?accountid=14553
"Knowledge, attitude and practice of poststroke depression among patients with poststroke depression and their family","Zhao, Bin; Wang, Yujue; Xu, Ning; Xu, Jiaben; Yang, Keqin.",https://www.proquest.com/docview/3054986079/abstract/56E60BCBF3374462PQ/22?accountid=14553
Rasch analysis of the Hospital Anxiety and Depression Scale (HADS) in patients with major depression,"Xiao-Jie, Huang; Hai-Yan, Ma; Wang, Xue-Mei; Zhong, Jing; Yu-Qi, Chen; et al.",https://www.proquest.com/docview/2868236312/abstract/56E60BCBF3374462PQ/1?accountid=14553
"Diagnostic Value in Screening Severe Depression of the Hamilton Depression Rating Scale, Hamilton Anxiety Rating Scale,","Tung, Vu Son; Thong, Nguyen-Van; Mai, Nguyen-Thi Phuong; Linh, Le-Thi Thao; Son, Dang Cong; et al.",https://www.proquest.com/docview/2907509961/abstract/56E60BCBF3374462PQ/2?accountid=14553
Effects of kangaroo mother care on maternal and paternal health: systematic review and meta-analysis,"Pathak, Barsha Gadapani; Sinha, Bireshwar; Sharma, Neeraj; Mazumder, Sarmila; Bhandari, Nita.",https://www.proquest.com/docview/2821970266/abstract/56E60BCBF3374462PQ/3?accountid=14553
Ketamine and Treatment Resistant Depression : Researching Psychologists’ Perceptions Regarding the Use of Ketamine,"Pittera, Bianca.",https://www.proquest.com/docview/3046408077/abstract/56E60BCBF3374462PQ/4?accountid=14553
Exploration of Associations Between Asthma and Depression in Older American Adults: A Pooled Cross-sectional Analysis of Medicare,"Ring, Brian.",https://www.proquest.com/docview/3066257658/abstract/56E60BCBF3374462PQ/5?accountid=14553
Implementation of a Postpartum Depression Screening and Mental Health Resource Guideline in the Neonatal Intensive Care Unit,"Martineau, Caroline Hayes.",https://www.proquest.com/docview/3056942154/abstract/56E60BCBF3374462PQ/6?accountid=14553
Familism as a Moderating Variable in the Relationship Between Exposure to Potentially Traumatic Events and Symptoms,"Favila-De La Trinidad, Iliana.",https://www.proquest.com/docview/3064951289/abstract/56E60BCBF3374462PQ/7?accountid=14553
The Effects of Cognitive Behavioral Therapy on Depression in People With Parkinson’s Disease,"Settu, Karpagam.",https://www.proquest.com/docview/3065231079/abstract/56E60BCBF3374462PQ/8?accountid=14553
Do Empathy and Rumination Mediate Impacts of Depression on Relationship Satisfaction?,"Wray, Kaitlin.",https://www.proquest.com/docview/2932587503/abstract/56E60BCBF3374462PQ/9?accountid=14553
Improving Adolescent Depression Screening and Documentation Compliance at a Pediatric Primary Care Clinic,"Clifton, Kellie.",https://www.proquest.com/docview/3056838089/abstract/56E60BCBF3374462PQ/10?accountid=14553
Coping with depression: a narrative study of an online depression community in China,"Li, Xin; Xu, Kaibin.",https://www.proquest.com/docview/2894621657/abstract/56E60BCBF3374462PQ/11?accountid=14553
Development and Evaluation of a Nurse Practitioner-Directed Depression Screening Protocol for Adults in an Outpatient,"Isoh-Adesanya, Margaret.",https://www.proquest.com/docview/3060123697/abstract/56E60BCBF3374462PQ/12?accountid=14553
Fear of depression recurrence among individuals with remitted depression : a qualitative interview study,"Gumuchian, Stephanie T; Boyle, Ariel; Hazel, Lori H; Ellenbogen, Mark A.",https://www.proquest.com/docview/2956859350/abstract/56E60BCBF3374462PQ/13?accountid=14553
"Prevalence and determinants of anxiety, depression and comorbid anxiety– depression symptoms among adolescents in","Jude Mary Cénat; Dromer, Elisabeth; Mistry, Shruti; Daniela Gonzalez Villarreal; Seyed Mohammad Mahdi Moshirian Farahi; et al.",https://www.proquest.com/docview/2878248647/abstract/56E60BCBF3374462PQ/14?accountid=14553
Evaluation of New Approaches to Depression Treatment Using an Animal Model of Pharmacoresistant,"Zvozilova, Alexandra; Bukatova, Stanislava; Koprdova, Romana; Mach, Mojmir.",https://www.proquest.com/docview/3059434786/abstract/56E60BCBF3374462PQ/15?accountid=14553
Optimizing multi-domain hematologic biomarkers and clinical features for the differential diagnosis of unipolar,"Zeng, Jinkun; Zhang, Yaoyun; Xiang, Yutao; Liang, Sugai; Xue, Chuang; et al.",https://www.proquest.com/docview/2798873274/abstract/56E60BCBF3374462PQ/16?accountid=14553
"Effects of Tropical Cyclones and Other Severe Weather Events on Reddish Egret ( Egretta rufescens ) Populations in Louisiana, U.S.A.","Vasseur, Phillip L; Collins, Samantha A; Selman, Will.",https://www.proquest.com/docview/2838535653/abstract/56E60BCBF3374462PQ/17?accountid=14553
Crime Risk and Depression Differentially Relate to Aspects of Sleep in Patients with Major Depression or Social Anxiety,"Klumpp, Heide; Cope Feurer; Chang, Fini; Kapella, Mary C.",https://www.proquest.com/docview/2918557212/abstract/56E60BCBF3374462PQ/18?accountid=14553
Brain morphometric features predict depression symptom phenotypes in late-life depression using a deep learning model,"Cao, Bing; Yang, Erkun; Wang, Lihong; Mo, Zhanhao; Steffens, David C; et al.",https://www.proquest.com/docview/2838885049/abstract/56E60BCBF3374462PQ/19?accountid=14553
Machine learning algorithm-based estimation model for the severity of depression assessed using Montgomery-Asberg,"Shimamoto, Masanori; Ishizuka, Kanako; Ohtani, Kento; Inada, Toshiya; Yamamoto, Maeri; et al.",https://www.proquest.com/docview/2955914548/abstract/56E60BCBF3374462PQ/20?accountid=14553
Use of the 21-item Depression Anxiety Stress Scale to assess depression in adolescents,"Tekkalaki, Bheemsain; Andrade, Chittaranjan.",https://www.proquest.com/docview/3039034410/citation/56E60BCBF3374462PQ/21?accountid=14553
"Knowledge, attitude and practice of poststroke depression among patients with poststroke depression and their family","Zhao, Bin; Wang, Yujue; Xu, Ning; Xu, Jiaben; Yang, Keqin.",https://www.proquest.com/docview/3054986079/abstract/56E60BCBF3374462PQ/22?accountid=14553
Implementation of the Patient Health Questionnaire – 9 Modified for Adolescents (PHQ-9A) Into a Pediatric Neurology,"Conley, Constandina P.",https://www.proquest.com/docview/3056692306/abstract/56E60BCBF3374462PQ/23?accountid=14553
Rasch analysis of the Hospital Anxiety and Depression Scale (HADS) in patients with major depression,"Xiao-Jie, Huang; Hai-Yan, Ma; Wang, Xue-Mei; Zhong, Jing; Yu-Qi, Chen; et al.",https://www.proquest.com/docview/2868236312/abstract/56E60BCBF3374462PQ/1?accountid=14553
"Diagnostic Value in Screening Severe Depression of the Hamilton Depression Rating Scale, Hamilton Anxiety Rating Scale,","Tung, Vu Son; Thong, Nguyen-Van; Mai, Nguyen-Thi Phuong; Linh, Le-Thi Thao; Son, Dang Cong; et al.",https://www.proquest.com/docview/2907509961/abstract/56E60BCBF3374462PQ/2?accountid=14553
Effects of kangaroo mother care on maternal and paternal health: systematic review and meta-analysis,"Pathak, Barsha Gadapani; Sinha, Bireshwar; Sharma, Neeraj; Mazumder, Sarmila; Bhandari, Nita.",https://www.proquest.com/docview/2821970266/abstract/56E60BCBF3374462PQ/3?accountid=14553
Ketamine and Treatment Resistant Depression : Researching Psychologists’ Perceptions Regarding the Use of Ketamine,"Pittera, Bianca.",https://www.proquest.com/docview/3046408077/abstract/56E60BCBF3374462PQ/4?accountid=14553
Exploration of Associations Between Asthma and Depression in Older American Adults: A Pooled Cross-sectional Analysis of Medicare,"Ring, Brian.",https://www.proquest.com/docview/3066257658/abstract/56E60BCBF3374462PQ/5?accountid=14553
Implementation of a Postpartum Depression Screening and Mental Health Resource Guideline in the Neonatal Intensive Care Unit,"Martineau, Caroline Hayes.",https://www.proquest.com/docview/3056942154/abstract/56E60BCBF3374462PQ/6?accountid=14553
Familism as a Moderating Variable in the Relationship Between Exposure to Potentially Traumatic Events and Symptoms,"Favila-De La Trinidad, Iliana.",https://www.proquest.com/docview/3064951289/abstract/56E60BCBF3374462PQ/7?accountid=14553
The Effects of Cognitive Behavioral Therapy on Depression in People With Parkinson’s Disease,"Settu, Karpagam.",https://www.proquest.com/docview/3065231079/abstract/56E60BCBF3374462PQ/8?accountid=14553
Do Empathy and Rumination Mediate Impacts of Depression on Relationship Satisfaction?,"Wray, Kaitlin.",https://www.proquest.com/docview/2932587503/abstract/56E60BCBF3374462PQ/9?accountid=14553
Improving Adolescent Depression Screening and Documentation Compliance at a Pediatric Primary Care Clinic,"Clifton, Kellie.",https://www.proquest.com/docview/3056838089/abstract/56E60BCBF3374462PQ/10?accountid=14553
Coping with depression: a narrative study of an online depression community in China,"Li, Xin; Xu, Kaibin.",https://www.proquest.com/docview/2894621657/abstract/56E60BCBF3374462PQ/11?accountid=14553
Development and Evaluation of a Nurse Practitioner-Directed Depression Screening Protocol for Adults in an Outpatient,"Isoh-Adesanya, Margaret.",https://www.proquest.com/docview/3060123697/abstract/56E60BCBF3374462PQ/12?accountid=14553
Fear of depression recurrence among individuals with remitted depression : a qualitative interview study,"Gumuchian, Stephanie T; Boyle, Ariel; Hazel, Lori H; Ellenbogen, Mark A.",https://www.proquest.com/docview/2956859350/abstract/56E60BCBF3374462PQ/13?accountid=14553
"Prevalence and determinants of anxiety, depression and comorbid anxiety– depression symptoms among adolescents in","Jude Mary Cénat; Dromer, Elisabeth; Mistry, Shruti; Daniela Gonzalez Villarreal; Seyed Mohammad Mahdi Moshirian Farahi; et al.",https://www.proquest.com/docview/2878248647/abstract/56E60BCBF3374462PQ/14?accountid=14553
Evaluation of New Approaches to Depression Treatment Using an Animal Model of Pharmacoresistant,"Zvozilova, Alexandra; Bukatova, Stanislava; Koprdova, Romana; Mach, Mojmir.",https://www.proquest.com/docview/3059434786/abstract/56E60BCBF3374462PQ/15?accountid=14553
Optimizing multi-domain hematologic biomarkers and clinical features for the differential diagnosis of unipolar,"Zeng, Jinkun; Zhang, Yaoyun; Xiang, Yutao; Liang, Sugai; Xue, Chuang; et al.",https://www.proquest.com/docview/2798873274/abstract/56E60BCBF3374462PQ/16?accountid=14553
"Effects of Tropical Cyclones and Other Severe Weather Events on Reddish Egret ( Egretta rufescens ) Populations in Louisiana, U.S.A.","Vasseur, Phillip L; Collins, Samantha A; Selman, Will.",https://www.proquest.com/docview/2838535653/abstract/56E60BCBF3374462PQ/17?accountid=14553
Crime Risk and Depression Differentially Relate to Aspects of Sleep in Patients with Major Depression or Social Anxiety,"Klumpp, Heide; Cope Feurer; Chang, Fini; Kapella, Mary C.",https://www.proquest.com/docview/2918557212/abstract/56E60BCBF3374462PQ/18?accountid=14553
Brain morphometric features predict depression symptom phenotypes in late-life depression using a deep learning model,"Cao, Bing; Yang, Erkun; Wang, Lihong; Mo, Zhanhao; Steffens, David C; et al.",https://www.proquest.com/docview/2838885049/abstract/56E60BCBF3374462PQ/19?accountid=14553
Machine learning algorithm-based estimation model for the severity of depression assessed using Montgomery-Asberg,"Shimamoto, Masanori; Ishizuka, Kanako; Ohtani, Kento; Inada, Toshiya; Yamamoto, Maeri; et al.",https://www.proquest.com/docview/2955914548/abstract/56E60BCBF3374462PQ/20?accountid=14553
Use of the 21-item Depression Anxiety Stress Scale to assess depression in adolescents,"Tekkalaki, Bheemsain; Andrade, Chittaranjan.",https://www.proquest.com/docview/3039034410/citation/56E60BCBF3374462PQ/21?accountid=14553
"Knowledge, attitude and practice of poststroke depression among patients with poststroke depression and their family","Zhao, Bin; Wang, Yujue; Xu, Ning; Xu, Jiaben; Yang, Keqin.",https://www.proquest.com/docview/3054986079/abstract/56E60BCBF3374462PQ/22?accountid=14553
Implementation of the Patient Health Questionnaire – 9 Modified for Adolescents (PHQ-9A) Into a Pediatric Neurology,"Conley, Constandina P.",https://www.proquest.com/docview/3056692306/abstract/56E60BCBF3374462PQ/23?accountid=14553
Depression Screening Using Patient Health Questionnaire-2 to Identify and Refer Depressed Adults,"Oyiboke-Osifo, Edison.",https://www.proquest.com/docview/2938198179/abstract/56E60BCBF3374462PQ/24?accountid=14553
Rasch analysis of the Hospital Anxiety and Depression Scale (HADS) in patients with major depression,"Xiao-Jie, Huang; Hai-Yan, Ma; Wang, Xue-Mei; Zhong, Jing; Yu-Qi, Chen; et al.",https://www.proquest.com/docview/2868236312/abstract/56E60BCBF3374462PQ/1?accountid=14553
"Diagnostic Value in Screening Severe Depression of the Hamilton Depression Rating Scale, Hamilton Anxiety Rating Scale,","Tung, Vu Son; Thong, Nguyen-Van; Mai, Nguyen-Thi Phuong; Linh, Le-Thi Thao; Son, Dang Cong; et al.",https://www.proquest.com/docview/2907509961/abstract/56E60BCBF3374462PQ/2?accountid=14553
Effects of kangaroo mother care on maternal and paternal health: systematic review and meta-analysis,"Pathak, Barsha Gadapani; Sinha, Bireshwar; Sharma, Neeraj; Mazumder, Sarmila; Bhandari, Nita.",https://www.proquest.com/docview/2821970266/abstract/56E60BCBF3374462PQ/3?accountid=14553
Ketamine and Treatment Resistant Depression : Researching Psychologists’ Perceptions Regarding the Use of Ketamine,"Pittera, Bianca.",https://www.proquest.com/docview/3046408077/abstract/56E60BCBF3374462PQ/4?accountid=14553
Exploration of Associations Between Asthma and Depression in Older American Adults: A Pooled Cross-sectional Analysis of Medicare,"Ring, Brian.",https://www.proquest.com/docview/3066257658/abstract/56E60BCBF3374462PQ/5?accountid=14553
Implementation of a Postpartum Depression Screening and Mental Health Resource Guideline in the Neonatal Intensive Care Unit,"Martineau, Caroline Hayes.",https://www.proquest.com/docview/3056942154/abstract/56E60BCBF3374462PQ/6?accountid=14553
Familism as a Moderating Variable in the Relationship Between Exposure to Potentially Traumatic Events and Symptoms,"Favila-De La Trinidad, Iliana.",https://www.proquest.com/docview/3064951289/abstract/56E60BCBF3374462PQ/7?accountid=14553
The Effects of Cognitive Behavioral Therapy on Depression in People With Parkinson’s Disease,"Settu, Karpagam.",https://www.proquest.com/docview/3065231079/abstract/56E60BCBF3374462PQ/8?accountid=14553
Do Empathy and Rumination Mediate Impacts of Depression on Relationship Satisfaction?,"Wray, Kaitlin.",https://www.proquest.com/docview/2932587503/abstract/56E60BCBF3374462PQ/9?accountid=14553
Improving Adolescent Depression Screening and Documentation Compliance at a Pediatric Primary Care Clinic,"Clifton, Kellie.",https://www.proquest.com/docview/3056838089/abstract/56E60BCBF3374462PQ/10?accountid=14553
Coping with depression: a narrative study of an online depression community in China,"Li, Xin; Xu, Kaibin.",https://www.proquest.com/docview/2894621657/abstract/56E60BCBF3374462PQ/11?accountid=14553
Development and Evaluation of a Nurse Practitioner-Directed Depression Screening Protocol for Adults in an Outpatient,"Isoh-Adesanya, Margaret.",https://www.proquest.com/docview/3060123697/abstract/56E60BCBF3374462PQ/12?accountid=14553
Fear of depression recurrence among individuals with remitted depression : a qualitative interview study,"Gumuchian, Stephanie T; Boyle, Ariel; Hazel, Lori H; Ellenbogen, Mark A.",https://www.proquest.com/docview/2956859350/abstract/56E60BCBF3374462PQ/13?accountid=14553
"Prevalence and determinants of anxiety, depression and comorbid anxiety– depression symptoms among adolescents in","Jude Mary Cénat; Dromer, Elisabeth; Mistry, Shruti; Daniela Gonzalez Villarreal; Seyed Mohammad Mahdi Moshirian Farahi; et al.",https://www.proquest.com/docview/2878248647/abstract/56E60BCBF3374462PQ/14?accountid=14553
Evaluation of New Approaches to Depression Treatment Using an Animal Model of Pharmacoresistant,"Zvozilova, Alexandra; Bukatova, Stanislava; Koprdova, Romana; Mach, Mojmir.",https://www.proquest.com/docview/3059434786/abstract/56E60BCBF3374462PQ/15?accountid=14553
Optimizing multi-domain hematologic biomarkers and clinical features for the differential diagnosis of unipolar,"Zeng, Jinkun; Zhang, Yaoyun; Xiang, Yutao; Liang, Sugai; Xue, Chuang; et al.",https://www.proquest.com/docview/2798873274/abstract/56E60BCBF3374462PQ/16?accountid=14553
"Effects of Tropical Cyclones and Other Severe Weather Events on Reddish Egret ( Egretta rufescens ) Populations in Louisiana, U.S.A.","Vasseur, Phillip L; Collins, Samantha A; Selman, Will.",https://www.proquest.com/docview/2838535653/abstract/56E60BCBF3374462PQ/17?accountid=14553
Crime Risk and Depression Differentially Relate to Aspects of Sleep in Patients with Major Depression or Social Anxiety,"Klumpp, Heide; Cope Feurer; Chang, Fini; Kapella, Mary C.",https://www.proquest.com/docview/2918557212/abstract/56E60BCBF3374462PQ/18?accountid=14553
